epoch,train_p,val_p,train_log_p,val_log_p,train_kl,val_kl
83,0.3864929676055908,0.39350005984306335,-1.0162824392318726,-0.9890183210372925,1.76228666305542,1.7973332405090332
84,0.37052351236343384,0.375216007232666,-1.0602161884307861,-1.0334337949752808,1.8065967559814453,1.8477036952972412
85,0.38442379236221313,0.39257344603538513,-1.0225582122802734,-0.9930223226547241,1.7337818145751953,1.7770081758499146
86,0.387416273355484,0.3948500156402588,-1.025421380996704,-0.9967383146286011,1.7010140419006348,1.7317004203796387
87,0.39638465642929077,0.4046975374221802,-1.0021754503250122,-0.9744688272476196,1.6601189374923706,1.6966581344604492
88,0.3770217299461365,0.3794967234134674,-1.0526469945907593,-1.031707525253296,1.7051424980163574,1.7397849559783936
89,0.3840373456478119,0.3895854949951172,-1.037527084350586,-1.0136511325836182,1.6291687488555908,1.6664783954620361
90,0.4060509204864502,0.41383183002471924,-0.9814746379852295,-0.9550437927246094,1.6236590147018433,1.6579581499099731
91,0.39251601696014404,0.3977489769458771,-1.0239585638046265,-1.0007575750350952,1.578723430633545,1.6117043495178223
92,0.43648770451545715,0.4519004225730896,-0.9146722555160522,-0.876957356929779,1.6148096323013306,1.648773193359375
93,0.44500279426574707,0.46138447523117065,-0.9054479002952576,-0.8682799935340881,1.5859487056732178,1.6198469400405884
94,0.41097018122673035,0.4183138608932495,-1.0006523132324219,-0.9727434515953064,1.549355387687683,1.5670820474624634
95,0.44708478450775146,0.46380794048309326,-0.8984145522117615,-0.8548998832702637,1.634050726890564,1.6600549221038818
96,0.41606298089027405,0.42645263671875,-0.982125997543335,-0.9482433199882507,1.5751076936721802,1.6074769496917725
97,0.5164905190467834,0.5430730581283569,-0.744023859500885,-0.6925274729728699,1.636298656463623,1.6648516654968262
98,0.5237812995910645,0.5567529201507568,-0.7487033605575562,-0.6904794573783875,1.6205909252166748,1.641629695892334
99,0.55390465259552,0.584246814250946,-0.7064369320869446,-0.6596108078956604,1.5328257083892822,1.5699745416641235
100,0.5169956088066101,0.5369487404823303,-0.7731598019599915,-0.7300469279289246,1.571874737739563,1.6016274690628052
101,0.4323556125164032,0.44304266571998596,-0.9913068413734436,-0.9599753618240356,1.49620521068573,1.5019006729125977
102,0.40095239877700806,0.41081368923187256,-1.0401129722595215,-1.0002813339233398,1.5201976299285889,1.5443623065948486
103,0.42751598358154297,0.4366186261177063,-0.9929491281509399,-0.9668294787406921,1.4509679079055786,1.4701822996139526
104,0.43142059445381165,0.44121551513671875,-0.9812747836112976,-0.9538730978965759,1.4250881671905518,1.4577702283859253
105,0.49244359135627747,0.5168634057044983,-0.8593643307685852,-0.8182128667831421,1.4647917747497559,1.4878207445144653
106,0.44369861483573914,0.4507329761981964,-0.9669758677482605,-0.9401114583015442,1.396919846534729,1.4226438999176025
107,0.44077783823013306,0.4541933536529541,-0.9636794328689575,-0.93314528465271,1.3826199769973755,1.414078712463379
108,0.4320310950279236,0.4387761950492859,-0.9783259630203247,-0.9553157687187195,1.369686245918274,1.4021446704864502
109,0.4803936779499054,0.4989607632160187,-0.887177050113678,-0.8536447286605835,1.4217188358306885,1.4410879611968994
110,0.45566362142562866,0.46844571828842163,-0.9202856421470642,-0.890608012676239,1.4462425708770752,1.4710956811904907
111,0.562343955039978,0.60280442237854,-0.7009694576263428,-0.637363076210022,1.5742270946502686,1.573468565940857
112,0.47499921917915344,0.4907040596008301,-0.9050288200378418,-0.8714209794998169,1.360561490058899,1.3852975368499756
113,0.5314223170280457,0.5539245009422302,-0.7439800500869751,-0.6920315027236938,1.532784342765808,1.555606722831726
114,0.5157220959663391,0.5361881852149963,-0.8118221163749695,-0.780796468257904,1.4461110830307007,1.4774357080459595
115,0.4484659731388092,0.4578116834163666,-0.964797854423523,-0.942089855670929,1.3557679653167725,1.3751062154769897
116,0.45615482330322266,0.46759334206581116,-0.9401460886001587,-0.9119392037391663,1.3441804647445679,1.3663817644119263
117,0.47343990206718445,0.49013930559158325,-0.9091732501983643,-0.8789451122283936,1.4114221334457397,1.4285849332809448
118,0.6671004295349121,0.7205108404159546,-0.48404660820961,-0.4083980619907379,1.6023393869400024,1.6127923727035522
119,0.4618331491947174,0.47162488102912903,-0.9464782476425171,-0.9217968583106995,1.324704647064209,1.3460311889648438
120,0.43857115507125854,0.4469546973705292,-0.9891552925109863,-0.9658949375152588,1.3118417263031006,1.3381304740905762
121,0.4513041079044342,0.4617667496204376,-0.9571029543876648,-0.9305377006530762,1.333972692489624,1.3447799682617188
122,0.4605826735496521,0.471315860748291,-0.9316757917404175,-0.9093092679977417,1.3169420957565308,1.338850975036621
123,0.43689924478530884,0.44416576623916626,-0.9846220016479492,-0.9641693234443665,1.2929826974868774,1.3205642700195312
124,0.5513147115707397,0.5703335404396057,-0.7017964124679565,-0.6639298796653748,1.4521324634552002,1.4758567810058594
125,0.4591980576515198,0.4736538529396057,-0.9352817535400391,-0.9067436456680298,1.3247627019882202,1.354836344718933
126,0.45719924569129944,0.47110041975975037,-0.9470214247703552,-0.9139376878738403,1.3035444021224976,1.312543511390686
127,0.5264871120452881,0.5481110215187073,-0.7903478145599365,-0.7555021047592163,1.4180725812911987,1.4321990013122559
128,0.4399579167366028,0.4503137171268463,-0.9816977977752686,-0.953419029712677,1.2814829349517822,1.3029404878616333
129,0.445669949054718,0.45586657524108887,-0.9632935523986816,-0.9384986162185669,1.2676151990890503,1.2880020141601562
130,0.45418089628219604,0.4664643704891205,-0.9464388489723206,-0.9203128814697266,1.2847718000411987,1.3079304695129395
131,0.44235578179359436,0.45270636677742004,-0.9713091254234314,-0.9434686899185181,1.247169852256775,1.2736376523971558
132,0.41960006952285767,0.42980682849884033,-1.0133388042449951,-0.9820869565010071,1.3216482400894165,1.3353664875030518
133,0.4548564851284027,0.4643172025680542,-0.9411807656288147,-0.9171158671379089,1.2554409503936768,1.2671661376953125
134,0.5118204355239868,0.5369833111763,-0.8254263997077942,-0.7842270135879517,1.4399216175079346,1.4452098608016968
135,0.4396393895149231,0.4497073292732239,-0.9688906669616699,-0.9444813132286072,1.252286434173584,1.2695767879486084
136,0.554482638835907,0.5779106020927429,-0.6874462962150574,-0.6373812556266785,1.4331456422805786,1.446158528327942
137,0.45863479375839233,0.4707733988761902,-0.9387999773025513,-0.9143075942993164,1.2557449340820312,1.2635174989700317
138,0.5618458986282349,0.5868444442749023,-0.7640421390533447,-0.7363139986991882,1.3150144815444946,1.3272665739059448
139,0.49414676427841187,0.5132465958595276,-0.8792282938957214,-0.8485807180404663,1.3048279285430908,1.3256983757019043
140,0.4505120813846588,0.4604983627796173,-0.9544704556465149,-0.9269559979438782,1.2338417768478394,1.2449721097946167
141,0.44690391421318054,0.4560965597629547,-0.9675976634025574,-0.9433660507202148,1.258071780204773,1.2755465507507324
142,0.4563562572002411,0.46952489018440247,-0.946635901927948,-0.9222813248634338,1.2560080289840698,1.278195858001709
143,0.5026633739471436,0.5185994505882263,-0.8585115075111389,-0.830316424369812,1.2264565229415894,1.2408407926559448
144,0.44471120834350586,0.4558551013469696,-0.9542564153671265,-0.9265803694725037,1.226596474647522,1.2337249517440796
145,0.4922921359539032,0.5074517130851746,-0.8693517446517944,-0.8428688049316406,1.2072206735610962,1.2208915948867798
146,0.4730418026447296,0.4840552508831024,-0.8997114896774292,-0.8754135966300964,1.1879444122314453,1.2050864696502686
147,0.4880825877189636,0.5051235556602478,-0.8780847787857056,-0.8484065532684326,1.1907315254211426,1.2114008665084839
148,0.44431349635124207,0.45599910616874695,-0.9558966755867004,-0.9268007278442383,1.2002512216567993,1.2083206176757812
149,0.4542015790939331,0.4659215807914734,-0.9473763704299927,-0.921201765537262,1.2412725687026978,1.2436776161193848
150,0.4650297462940216,0.47585922479629517,-0.9165186285972595,-0.8925443291664124,1.185293436050415,1.1903867721557617
151,0.450723797082901,0.46351781487464905,-0.9565154910087585,-0.9305481910705566,1.2183732986450195,1.225260615348816
152,0.4562416970729828,0.4670436680316925,-0.9418360590934753,-0.9195578694343567,1.2087081670761108,1.2276573181152344
153,0.46653324365615845,0.4809471666812897,-0.9099999666213989,-0.8803564310073853,1.1795185804367065,1.183633804321289
154,0.4615735411643982,0.4710751175880432,-0.9141737818717957,-0.8926242589950562,1.2072664499282837,1.2183082103729248
155,0.44439685344696045,0.4541555643081665,-0.952520489692688,-0.928593635559082,1.1480540037155151,1.1608328819274902
156,0.4667677879333496,0.4821012616157532,-0.9206777215003967,-0.8945392370223999,1.230272889137268,1.228756308555603
157,0.4596051573753357,0.47146832942962646,-0.920891523361206,-0.892072319984436,1.1599791049957275,1.1662983894348145
158,0.44240298867225647,0.4512498378753662,-0.9511060118675232,-0.9301807284355164,1.1417062282562256,1.1522324085235596
159,0.5675135850906372,0.5933788418769836,-0.7402281165122986,-0.7085689902305603,1.2248797416687012,1.2346140146255493
160,0.45121315121650696,0.46250438690185547,-0.9366428852081299,-0.9117096662521362,1.1410311460494995,1.1508651971817017
161,0.4537661671638489,0.4673551917076111,-0.9271438121795654,-0.8972095847129822,1.1478773355484009,1.15134859085083
162,0.6630505323410034,0.7127697467803955,-0.5189658999443054,-0.45591312646865845,1.4850660562515259,1.4800260066986084
163,0.6052973866462708,0.6420925259590149,-0.652465283870697,-0.610815167427063,1.4340943098068237,1.4505620002746582
164,0.6148644089698792,0.6447051167488098,-0.6143410801887512,-0.5707265734672546,1.3365874290466309,1.3404237031936646
165,0.4607926905155182,0.4735972285270691,-0.9371893405914307,-0.9059478044509888,1.1510615348815918,1.1569223403930664
166,0.4644473195075989,0.4713643193244934,-0.9236217737197876,-0.9055911302566528,1.1301666498184204,1.14141845703125
167,0.4611520767211914,0.475151002407074,-0.9456960558891296,-0.9214733242988586,1.2051584720611572,1.2070266008377075
168,0.4959542453289032,0.5113410949707031,-0.8627774715423584,-0.8329049348831177,1.1414867639541626,1.1473053693771362
169,0.5084359049797058,0.5269083380699158,-0.8409636616706848,-0.8113207221031189,1.125283122062683,1.135897159576416
170,0.4664824604988098,0.4786050319671631,-0.9171860814094543,-0.8923529982566833,1.1165050268173218,1.1235601902008057
171,0.4622887074947357,0.4734451174736023,-0.9217050075531006,-0.8971338272094727,1.1160567998886108,1.1236023902893066
172,0.4431169629096985,0.45017579197883606,-0.9690280556678772,-0.9504103064537048,1.1336665153503418,1.1317317485809326
173,0.44340798258781433,0.4545789361000061,-0.9638339281082153,-0.9406064748764038,1.1098756790161133,1.1195452213287354
174,0.4696391522884369,0.48386532068252563,-0.9083910584449768,-0.8820064067840576,1.1396329402923584,1.1418932676315308
175,0.45915067195892334,0.46732577681541443,-0.9308913350105286,-0.9139127731323242,1.1300299167633057,1.136542558670044
176,0.45518049597740173,0.46358978748321533,-0.9274416565895081,-0.9070409536361694,1.1250073909759521,1.1231170892715454
177,0.4779641330242157,0.4930431544780731,-0.8888279795646667,-0.8625448346138,1.1026954650878906,1.1034296751022339
178,0.443258672952652,0.45167940855026245,-0.9571303725242615,-0.9361942410469055,1.0931612253189087,1.1016416549682617
179,0.5399123430252075,0.5640209913253784,-0.7931278347969055,-0.7648274302482605,1.24114990234375,1.2374647855758667
180,0.48291710019111633,0.4989948570728302,-0.8783063888549805,-0.8509215712547302,1.0900888442993164,1.0976554155349731
181,0.4564969539642334,0.46760547161102295,-0.9246018528938293,-0.899626612663269,1.101001262664795,1.1003459692001343
182,0.4620581269264221,0.47162240743637085,-0.9156387448310852,-0.8950799703598022,1.0813254117965698,1.0877199172973633
183,0.4426129460334778,0.4539989233016968,-0.9624552130699158,-0.9370748400688171,1.1137527227401733,1.10947585105896
184,0.49180638790130615,0.5140886902809143,-0.8697911500930786,-0.832025408744812,1.3035197257995605,1.2985807657241821
185,0.4528575539588928,0.46286672353744507,-0.9328932762145996,-0.9103431105613708,1.0818144083023071,1.0852175951004028
186,0.4776393473148346,0.4909190535545349,-0.8857012391090393,-0.8644475340843201,1.0768818855285645,1.0858001708984375
187,0.5352961421012878,0.5575800538063049,-0.7467405796051025,-0.7035400867462158,1.222736120223999,1.2201011180877686
188,0.6515223979949951,0.6793014407157898,-0.5926339030265808,-0.5663583278656006,1.2018331289291382,1.2025665044784546
189,0.5940342545509338,0.6229915618896484,-0.68453049659729,-0.6497172713279724,1.227020263671875,1.2244397401809692
190,0.7510778903961182,0.7910023927688599,-0.39053523540496826,-0.34969693422317505,1.2590084075927734,1.2647249698638916
191,0.5030357837677002,0.519327700138092,-0.8938098549842834,-0.8699641823768616,1.119073748588562,1.1159658432006836
192,0.44463205337524414,0.45414042472839355,-0.9732030034065247,-0.9493545889854431,1.0962387323379517,1.091925859451294
193,0.5204663276672363,0.5358665585517883,-0.8288097381591797,-0.8067530393600464,1.1547019481658936,1.1563270092010498
194,0.4595530927181244,0.4707450866699219,-0.9244787693023682,-0.8999950885772705,1.1297388076782227,1.1193788051605225
195,0.45934104919433594,0.47168442606925964,-0.9281535744667053,-0.9021288156509399,1.0804229974746704,1.0806467533111572
196,0.4729423224925995,0.4844281077384949,-0.902495265007019,-0.8789404034614563,1.0725829601287842,1.0809626579284668
197,0.569825291633606,0.5970320701599121,-0.6645918488502502,-0.6076815724372864,1.2997850179672241,1.3007502555847168
198,0.4708779454231262,0.48590779304504395,-0.9343141913414001,-0.8979520201683044,1.1208056211471558,1.115250587463379
199,0.5072659850120544,0.5308526754379272,-0.8517623543739319,-0.8084657192230225,1.3563554286956787,1.3465118408203125
200,0.46114057302474976,0.47279053926467896,-0.9348616003990173,-0.9075130224227905,1.0962042808532715,1.087619423866272
201,0.4611460268497467,0.47615909576416016,-0.955433189868927,-0.9270572662353516,1.141169548034668,1.1369978189468384
202,0.4444228410720825,0.45228350162506104,-0.9592302441596985,-0.9406786561012268,1.0869251489639282,1.0884475708007812
203,0.4513726234436035,0.4623177945613861,-0.9355340003967285,-0.9112576842308044,1.0769376754760742,1.0828487873077393
204,0.45989692211151123,0.4720260202884674,-0.9186127781867981,-0.8919481039047241,1.072767972946167,1.0782620906829834
205,0.7856574654579163,0.828585684299469,-0.31272420287132263,-0.2680029273033142,1.2757694721221924,1.2840887308120728
206,0.5952707529067993,0.6153455376625061,-0.6315249800682068,-0.594596803188324,1.213861346244812,1.2083927392959595
207,0.4731651246547699,0.4867124855518341,-0.9394370913505554,-0.9147810339927673,1.1152504682540894,1.1092501878738403
208,0.45725053548812866,0.47028064727783203,-0.9400050044059753,-0.9131060242652893,1.0769517421722412,1.0749518871307373
209,0.5104451775550842,0.5250465869903564,-0.8766096234321594,-0.8593172430992126,1.1353672742843628,1.1358366012573242
210,0.5244718790054321,0.5418238043785095,-0.8042715191841125,-0.779085636138916,1.1324527263641357,1.1373554468154907
211,0.4634675681591034,0.4721539616584778,-0.9185581803321838,-0.8983888626098633,1.0888904333114624,1.0851585865020752
212,0.5640155076980591,0.5829758644104004,-0.7692899107933044,-0.7490806579589844,1.1158922910690308,1.1164392232894897
213,0.44786936044692993,0.4562790095806122,-0.9498614072799683,-0.927776038646698,1.0760172605514526,1.070131540298462
214,0.6176003217697144,0.6423740386962891,-0.6016300916671753,-0.5679216384887695,1.2084808349609375,1.2095651626586914
215,0.47179198265075684,0.4836730659008026,-0.9064428210258484,-0.8851442933082581,1.0688766241073608,1.071536660194397
216,0.5233386754989624,0.5418297648429871,-0.8333649635314941,-0.8053185939788818,1.0862787961959839,1.0846784114837646
217,0.5129476189613342,0.5334756374359131,-0.8625209927558899,-0.831283450126648,1.0896525382995605,1.0889363288879395
218,0.46411341428756714,0.4746136963367462,-0.933929443359375,-0.9097066521644592,1.0645674467086792,1.0649151802062988
219,0.44204050302505493,0.4506892263889313,-0.9746047854423523,-0.9546396136283875,1.0733331441879272,1.0675089359283447
220,0.6711251139640808,0.7013891935348511,-0.550806999206543,-0.5209522247314453,1.1502435207366943,1.1470388174057007
221,0.5453292727470398,0.5636104941368103,-0.7608044743537903,-0.7337117195129395,1.124009132385254,1.1292861700057983
222,0.7021178007125854,0.7457850575447083,-0.46740415692329407,-0.41981109976768494,1.340011715888977,1.321932077407837
223,0.47483742237091064,0.49123314023017883,-0.9231851100921631,-0.8887696266174316,1.069246530532837,1.0653791427612305
224,0.6188826560974121,0.6459272503852844,-0.6817494034767151,-0.6580540537834167,1.1578868627548218,1.153688907623291
225,0.46359917521476746,0.47386494278907776,-0.9219328761100769,-0.900593638420105,1.0735633373260498,1.0728510618209839
226,0.624951183795929,0.6598218083381653,-0.5929081439971924,-0.5448216795921326,1.3730794191360474,1.3648191690444946
227,0.4973940849304199,0.513907790184021,-0.9117739796638489,-0.8829237818717957,1.118543028831482,1.1094590425491333
228,0.6018052697181702,0.6298965215682983,-0.6987068057060242,-0.6694698333740234,1.1515276432037354,1.1392234563827515
229,0.4644280970096588,0.47517129778862,-0.920012354850769,-0.8960710167884827,1.0815918445587158,1.0781657695770264
230,0.44980427622795105,0.45847728848457336,-0.9692696928977966,-0.9539182782173157,1.0746896266937256,1.0691159963607788
231,0.5156038999557495,0.5320890545845032,-0.8605837821960449,-0.8361008167266846,1.0907639265060425,1.085411548614502
232,0.49517595767974854,0.5108708143234253,-0.8613234758377075,-0.8320891261100769,1.0643577575683594,1.0663262605667114
233,0.4684962332248688,0.47771793603897095,-0.9067630767822266,-0.8834062218666077,1.0762920379638672,1.0743863582611084
234,0.42147237062454224,0.42943906784057617,-1.0324369668960571,-1.0053470134735107,1.1233174800872803,1.1136277914047241
235,0.4660511612892151,0.47602084279060364,-0.9059555530548096,-0.8844132423400879,1.0638587474822998,1.068053960800171
236,0.4980808198451996,0.5178843140602112,-0.8491813540458679,-0.8174129128456116,1.0676313638687134,1.06305992603302
237,0.5977510809898376,0.6183550357818604,-0.702909529209137,-0.6870402097702026,1.1438403129577637,1.1372748613357544
238,0.45988786220550537,0.4706147611141205,-0.9178144931793213,-0.8929848670959473,1.0672967433929443,1.0677927732467651
239,0.48342058062553406,0.49643415212631226,-0.8777315020561218,-0.8527246117591858,1.0596003532409668,1.0536483526229858
240,0.46305978298187256,0.471187561750412,-0.9116295576095581,-0.8922483325004578,1.0639259815216064,1.0639903545379639
241,0.46242767572402954,0.4695902466773987,-0.916729748249054,-0.8985936641693115,1.0457675457000732,1.0462790727615356
242,0.7995252013206482,0.8398674130439758,-0.29851439595222473,-0.2573283910751343,1.2214378118515015,1.225348711013794
243,0.8637579679489136,0.9011907577514648,-0.15022610127925873,-0.10537203401327133,1.207543134689331,1.2110499143600464
244,0.46970969438552856,0.48054108023643494,-0.9169055819511414,-0.893470287322998,1.0565807819366455,1.05797278881073
